state_alpha,statisticcat_desc,domaincat_desc,watershed_desc,domain_desc,state_fips_code,sector_desc,county_ansi,county_code,prodn_practice_desc,county_name,country_code,week_ending,source_desc,freq_desc,util_practice_desc,year,unit_desc,Value,region_desc,short_desc,begin_code,zip_5,commodity_desc,asd_code,agg_level_desc,class_desc,reference_period_desc,CV (%),congr_district_code,location_desc,watershed_code,state_ansi,country_name,state_name,end_code,group_desc,asd_desc,load_time
SC,INVENTORY,NOT SPECIFIED,,TOTAL,45,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,4400,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,SOUTH CAROLINA,00000000,45,UNITED STATES,SOUTH CAROLINA,12,SPECIALTY,,2012-01-01 00:00:00
SC,INVENTORY,NOT SPECIFIED,,TOTAL,45,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,8621,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,SOUTH CAROLINA,00000000,45,UNITED STATES,SOUTH CAROLINA,12,SPECIALTY,,2012-01-01 00:00:00
SD,INVENTORY,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,39602,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,43.3,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,12,SPECIALTY,,2018-02-01 00:00:00
SD,INVENTORY,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,210447,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,4.8,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,12,SPECIALTY,,2012-12-31 00:00:00
SD,INVENTORY,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,230075,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,12,SPECIALTY,,2012-01-01 00:00:00
SD,INVENTORY,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,164114,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,12,SPECIALTY,,2012-01-01 00:00:00
SD,INVENTORY,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,219901,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,12,SPECIALTY,,2012-01-01 00:00:00
TN,INVENTORY,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,18663,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,10.4,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,12,SPECIALTY,,2018-02-01 00:00:00
TN,INVENTORY,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,14161,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,3.6,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,12,SPECIALTY,,2012-12-31 00:00:00
TN,INVENTORY,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,12614,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,12,SPECIALTY,,2012-01-01 00:00:00
TN,INVENTORY,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,12446,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,12,SPECIALTY,,2012-01-01 00:00:00
TN,INVENTORY,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,11794,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,12,SPECIALTY,,2012-01-01 00:00:00
TX,INVENTORY,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,210229,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,10.5,,TEXAS,00000000,48,UNITED STATES,TEXAS,12,SPECIALTY,,2018-02-01 00:00:00
TX,INVENTORY,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,136830,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,29.2,,TEXAS,00000000,48,UNITED STATES,TEXAS,12,SPECIALTY,,2012-12-31 00:00:00
TX,INVENTORY,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,128064,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TEXAS,00000000,48,UNITED STATES,TEXAS,12,SPECIALTY,,2012-01-01 00:00:00
TX,INVENTORY,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,113092,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TEXAS,00000000,48,UNITED STATES,TEXAS,12,SPECIALTY,,2012-01-01 00:00:00
TX,INVENTORY,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,111413,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,TEXAS,00000000,48,UNITED STATES,TEXAS,12,SPECIALTY,,2012-01-01 00:00:00
UT,INVENTORY,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,15354,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,11.7,,UTAH,00000000,49,UNITED STATES,UTAH,12,SPECIALTY,,2018-02-01 00:00:00
UT,INVENTORY,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,26083,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,3.1,,UTAH,00000000,49,UNITED STATES,UTAH,12,SPECIALTY,,2012-12-31 00:00:00
UT,INVENTORY,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,28778,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,UTAH,00000000,49,UNITED STATES,UTAH,12,SPECIALTY,,2012-01-01 00:00:00
UT,INVENTORY,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,18195,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,UTAH,00000000,49,UNITED STATES,UTAH,12,SPECIALTY,,2012-01-01 00:00:00
UT,INVENTORY,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,32504,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,UTAH,00000000,49,UNITED STATES,UTAH,12,SPECIALTY,,2012-01-01 00:00:00
VT,INVENTORY,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,10205,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,9.5,,VERMONT,00000000,50,UNITED STATES,VERMONT,12,SPECIALTY,,2018-02-01 00:00:00
VT,INVENTORY,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,8624,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,23.5,,VERMONT,00000000,50,UNITED STATES,VERMONT,12,SPECIALTY,,2012-12-31 00:00:00
VT,INVENTORY,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,7632,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VERMONT,00000000,50,UNITED STATES,VERMONT,12,SPECIALTY,,2012-01-01 00:00:00
VT,INVENTORY,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,7412,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VERMONT,00000000,50,UNITED STATES,VERMONT,12,SPECIALTY,,2012-01-01 00:00:00
VT,INVENTORY,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,5365,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VERMONT,00000000,50,UNITED STATES,VERMONT,12,SPECIALTY,,2012-01-01 00:00:00
VA,INVENTORY,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,15483,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,9.2,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,12,SPECIALTY,,2018-02-01 00:00:00
VA,INVENTORY,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,14334,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,9.3,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,12,SPECIALTY,,2012-12-31 00:00:00
VA,INVENTORY,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,10822,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
VA,INVENTORY,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,12594,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
VA,INVENTORY,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,10841,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
WA,INVENTORY,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,65523,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,77.0,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,12,SPECIALTY,,2018-02-01 00:00:00
WA,INVENTORY,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,96685,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,22.2,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,12,SPECIALTY,,2012-12-31 00:00:00
WA,INVENTORY,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,83170,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,12,SPECIALTY,,2012-01-01 00:00:00
WA,INVENTORY,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,67909,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,12,SPECIALTY,,2012-01-01 00:00:00
WA,INVENTORY,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,80201,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,12,SPECIALTY,,2012-01-01 00:00:00
WV,INVENTORY,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,12164,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,12.7,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,12,SPECIALTY,,2018-02-01 00:00:00
WV,INVENTORY,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,9325,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,8.7,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,12,SPECIALTY,,2012-12-31 00:00:00
WV,INVENTORY,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,10701,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
WV,INVENTORY,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,7423,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
WV,INVENTORY,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,6231,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,12,SPECIALTY,,2012-01-01 00:00:00
WI,INVENTORY,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,28673,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,9.9,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,12,SPECIALTY,,2018-02-01 00:00:00
WI,INVENTORY,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,49661,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,3.7,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,12,SPECIALTY,,2012-12-31 00:00:00
WI,INVENTORY,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,47488,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,12,SPECIALTY,,2012-01-01 00:00:00
WI,INVENTORY,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,59434,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,12,SPECIALTY,,2012-01-01 00:00:00
WI,INVENTORY,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,69893,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,12,SPECIALTY,,2012-01-01 00:00:00
WY,INVENTORY,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,COLONIES,5929,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,11.2,,WYOMING,00000000,56,UNITED STATES,WYOMING,12,SPECIALTY,,2018-02-01 00:00:00
WY,INVENTORY,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,COLONIES,45029,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,41.5,,WYOMING,00000000,56,UNITED STATES,WYOMING,12,SPECIALTY,,2012-12-31 00:00:00
WY,INVENTORY,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,COLONIES,45633,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WYOMING,00000000,56,UNITED STATES,WYOMING,12,SPECIALTY,,2012-01-01 00:00:00
WY,INVENTORY,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,COLONIES,31276,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WYOMING,00000000,56,UNITED STATES,WYOMING,12,SPECIALTY,,2012-01-01 00:00:00
WY,INVENTORY,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,COLONIES,32569,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,WYOMING,00000000,56,UNITED STATES,WYOMING,12,SPECIALTY,,2012-01-01 00:00:00
AL,INVENTORY,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,OPERATIONS,1052,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,19.9,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,12,SPECIALTY,,2018-02-01 00:00:00
AL,INVENTORY,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2012,OPERATIONS,758,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,4.7,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,12,SPECIALTY,,2012-12-31 00:00:00
AL,INVENTORY,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2007,OPERATIONS,587,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,12,SPECIALTY,,2012-01-01 00:00:00
AL,INVENTORY,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2002,OPERATIONS,324,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,12,SPECIALTY,,2012-01-01 00:00:00
AL,INVENTORY,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,1997,OPERATIONS,382,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,12,SPECIALTY,,2012-01-01 00:00:00
AK,INVENTORY,NOT SPECIFIED,,TOTAL,02,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,POINT IN TIME,ALL UTILIZATION PRACTICES,2017,OPERATIONS,70,,"HONEY, BEE COLONIES - OPERATIONS WITH INVENTORY",12,,HONEY,,STATE,BEE COLONIES,END OF DEC,8.1,,ALASKA,00000000,02,UNITED STATES,ALASKA,12,SPECIALTY,,2018-02-01 00:00:00
